,Species,Domain,Average Range,Genome_size,Exon_to_genome_ratio
9508,Streptomyces_xiamenensis,bacteria,2658124.0,5961402.0,2.242710272357497
9509,Streptomyces_xinghaiensis,bacteria,797866.0,7734742.0,9.694287010600778
9510,Streptomyces_yanglinensis,bacteria,778131.0,9592053.0,12.327041333657187
9511,Streptomyces_yokosukanensis,bacteria,539400.0,10107921.0,18.739193548387096
9512,Streptomyces_yunnanensis,bacteria,601934.0,9356146.0,15.543474866015211
9513,Streptomyces_zhaozhouensis,bacteria,604462.0,6532426.0,10.807008546442953
9514,Streptomyces_zinciresistens,bacteria,197607.0,8221694.0,41.60628925088686
9515,Streptomycetaceae_bacterium,bacteria,511578.0,5961647.0,11.653446786218328
9516,Streptosporangium_canum,bacteria,489073.0,9273799.0,18.961993403847686
9517,Streptosporangium_minutum,bacteria,100886.0,9581188.0,94.97044188489978
9518,Streptosporangium_nondiastaticum,bacteria,257796.0,8034861.0,31.16751617558069
9519,Streptosporangium_roseum,bacteria,4487215.0,10369518.0,2.3109028651401817
9520,Streptosporangium_sp,bacteria,4831524.0,11342172.0,2.3475350634706564
9521,Streptosporangium_subroseum,bacteria,397189.0,10782574.0,27.14721203255881
9522,Strigops_habroptila,ensembl,21322108.0,1165621973.0,54.66729523178478
9523,Strix_occidentalis,ensembl,5407716.0,1255541132.0,232.17586352537745
9524,Struthio_camelus,ensembl,6053848.0,1225041896.0,202.3575577054462
9525,Stutzerimonas_balearica,bacteria,584374.0,4365123.0,7.469741980307132
9526,Stutzerimonas_chloritidismutans,bacteria,196047.0,5056349.0,25.791514279739044
9527,Stutzerimonas_degradans,bacteria,368971.5,4417575.0,11.972672686101772
9528,Stutzerimonas_frequens,bacteria,2049643.0,4559447.0,2.2245078777133385
9529,Stutzerimonas_kirkiae,bacteria,345561.0,4358069.0,12.611576537861621
9530,Stutzerimonas_kunmingensis,bacteria,657171.5,4732314.5,7.2010342810057955
9531,Stutzerimonas_stutzeri,bacteria,1229180.88,4744848.44,3.8601710433374143
9532,Stutzerimonas_xanthomarina,bacteria,521332.0,4859778.0,9.321848649229281
9533,Subdoligranulum_sp,bacteria,414637.8333333333,4067698.5,9.810244442238146
9534,Subdoligranulum_variabile,bacteria,1224013.0,3245471.0,2.6515004334104293
9535,Subtercola_boreus,bacteria,770480.25,3977228.75,5.162012588901533
9536,Subtercola_sp,bacteria,151345.0,3533259.0,23.345726651029107
9537,Subtercola_vilae,bacteria,185603.0,4043135.0,21.78378043458349
9538,Succinatimonas_hippei,bacteria,81337.0,2306546.0,28.357893701513458
9539,Succiniclasticum_ruminis,bacteria,332768.0,2720180.0,8.174403788825849
9540,Suicoccus_acidiformans,bacteria,1083284.0,2572159.0,2.3744087423058033
9541,Sulfitobacter_alexandrii,bacteria,1885630.0,4691010.0,2.4877680138733473
9542,Sulfitobacter_brevis,bacteria,414145.0,4236215.0,10.228820823624575
9543,Sulfitobacter_delicatus,bacteria,563401.0,3936078.0,6.986281529496753
9544,Sulfitobacter_donghicola,bacteria,623519.0,3513202.0,5.634474651133326
9545,Sulfitobacter_dubius,bacteria,1115833.0,3671544.0,3.290406360091519
9546,Sulfitobacter_geojensis,bacteria,462236.0,4266442.0,9.230008047837035
9547,Sulfitobacter_guttiformis,bacteria,1477750.0,3975823.0,2.6904571138555236
9548,Sulfitobacter_litoralis,bacteria,300710.0,3678401.0,12.232386684845865
9549,Sulfitobacter_marinus,bacteria,809295.0,3567424.0,4.408063808623555
9550,Sulfitobacter_mediterraneus,bacteria,432149.0,3980738.5,9.211495340727389
9551,Sulfitobacter_pontiacus,bacteria,598954.0,3762152.0,6.2812035648814435
9552,Sulfitobacter_sabulilitoris,bacteria,1092068.0,3946185.0,3.613497511143995
9553,Sulfitobacter_sp,bacteria,861618.0,4256239.769230769,4.939822252124223
9554,Sulfobacillus_acidophilus,bacteria,862591.5,3616799.0,4.192945328118814
9555,Sulfobacillus_sp,bacteria,425173.0,3427006.0,8.060262528429604
9556,Sulfobacillus_thermosulfidooxidans,bacteria,835851.5,3463070.0,4.143164186461351
9557,Sulfodiicoccus_acidiphilus,bacteria,962731.0,2353189.0,2.444285059897313
9558,Sulfolobus_acidocaldarius,bacteria,961332.8333333334,2187705.3333333335,2.275700212742829
9559,Sulfolobus_islandicus,bacteria,1171625.0,2657263.8,2.268015619332124
9560,Sulfolobus_sp,bacteria,1157054.0,2688317.0,2.3234153289301966
9561,Sulfuricaulis_limicola,bacteria,1282968.0,2864672.0,2.2328475846630624
9562,Sulfuricella_denitrificans,bacteria,1450567.0,3217213.0,2.2179003107060895
9563,Sulfuricella_sp,bacteria,272436.0,3423534.0,12.566378892657358
9564,Sulfuricurvum_kujiense,bacteria,649380.5,2469061.0,3.802179153824299
9565,Sulfuricurvum_sp,bacteria,243110.83333333334,2247753.1666666665,9.245795984684625
9566,Sulfuriferula_multivorans,bacteria,259764.0,3619383.0,13.933351041714788
9567,Sulfuriferula_sp,bacteria,1335035.0,2916145.0,2.1843210103105912
9568,Sulfurifustis_variabilis,bacteria,1781538.0,3958814.0,2.2221327863901865
9569,Sulfurihydrogenibium_azorense,bacteria,778180.0,1640877.0,2.1086085481508134
9570,Sulfurihydrogenibium_sp,bacteria,427291.0,1561223.0,3.653769913244136
9571,Sulfurimonas_autotrophica,bacteria,1020701.0,2153198.0,2.1095286474687494
9572,Sulfurimonas_crateris,bacteria,372575.0,2209279.0,5.929756424880896
9573,Sulfurimonas_denitrificans,bacteria,1037134.0,2201561.0,2.122735345673751
9574,Sulfurimonas_gotlandica,bacteria,1393131.0,2952682.0,2.119457538451158
9575,Sulfurimonas_hongkongensis,bacteria,325805.0,2302023.0,7.065646629118644
9576,Sulfurimonas_sp,bacteria,179489.5,2316927.625,12.908429880299405
9577,Sulfurirhabdus_autotrophica,bacteria,513555.0,3861719.0,7.519582128496461
9578,Sulfurisoma_sediminicola,bacteria,873717.0,2996515.0,3.429617370384232
9579,Sulfurisphaera_tokodaii,bacteria,1158236.0,2694756.0,2.3266035592055507
9580,Sulfuritalea_hydrogenivorans,bacteria,1758416.0,3802648.0,2.1625417421133566
9581,Sulfuritortus_calidifontis,bacteria,279340.0,2680758.0,9.596756640652968
9582,Sulfurivirga_caldicuralii,bacteria,471827.0,1673283.0,3.5463909441384236
9583,Sulfurospirillum_barnesii,bacteria,1179923.0,2510109.0,2.127349835540116
9584,Sulfurospirillum_deleyianum,bacteria,1079078.0,2306351.0,2.1373348358506057
9585,Sulfurospirillum_multivorans,bacteria,1477891.0,3175729.0,2.148824913339346
9586,Sulfurospirillum_sp,bacteria,705895.4,2651527.0,3.7562604884519715
9587,Sulfurovum_lithotrophicum,bacteria,1023718.0,2217891.0,2.1665058150779806
9588,Sulfurovum_riftiae,bacteria,358157.0,2374692.0,6.6303101712377535
9589,Sulfurovum_sp,bacteria,382043.0,2302513.0,6.026842528197088
9590,Sunxiuqinia_dokdonensis,bacteria,132346.0,4962831.0,37.498911942937454
9591,Sunxiuqinia_elliptica,bacteria,852597.5,5222551.5,6.12545955154689
9592,Superficieibacter_electus,bacteria,374145.0,5680147.0,15.18167288083497
9593,Suricata_suricatta,ensembl,22686455.0,2353578744.0,103.74378650168129
9594,Sus_scrofa,ensembl,10952038.615384616,2481077619.6153846,226.54025490105101
9595,Sutcliffiella_cohnii,bacteria,2089541.0,4899141.0,2.344601517749592
9596,Sutcliffiella_horikoshii,bacteria,1840623.0,4295882.0,2.333928240601144
9597,Sutterella_faecalis,bacteria,1302284.0,2987884.0,2.294341326469495
9598,Sutterella_megalosphaeroides,bacteria,1172665.0,2725161.0,2.32390409878354
9599,Sutterella_parvirubra,bacteria,83131.0,2376899.0,28.59220988560224
9600,Sutterella_sp,bacteria,124054.5,2531650.0,20.407562805057456
9601,Sutterella_wadsworthensis,bacteria,477081.5,2864188.0,6.003561236392524
9602,Sutterellaceae_bacterium,bacteria,289570.0,3039375.0,10.496166729978935
9603,Suttonella_indologenes,bacteria,951436.0,2507163.0,2.6351357316729658
9604,Suttonella_ornithocola,bacteria,1111991.0,2565119.0,2.3067803606324153
9605,Symbiobacterium_thermophilum,bacteria,1560478.0,3566135.0,2.285283739982236
9606,Synechococcus_elongatus,bacteria,1206623.6666666667,2709848.6666666665,2.245810969506924
9607,Synechococcus_lacustris,bacteria,105528.0,2668880.0,25.290728527026
9608,Synechococcus_sp,bacteria,1022973.9166666666,2797523.027777778,2.734696341910097
9609,Synechocystis_sp,bacteria,1586857.0,3842954.0,2.4217393249675303
9610,Synergistaceae_bacterium,bacteria,49652.0,1905587.5,38.378866913719484
9611,Synergistales_bacterium,bacteria,62275.0,1333167.0,21.40773986350863
9612,Synergistes_jonesii,bacteria,212412.0,2741240.0,12.905297252509275
9613,Synergistes_sp,bacteria,843181.0,3287261.0,3.898642165798328
9614,Synergistetes_bacterium,bacteria,351537.0,2170904.0,6.17546374919283
9615,Syntrophaceticus_schinkii,bacteria,61644.0,3166921.0,51.37435922393096
9616,Syntrophobacter_fumaroxidans,bacteria,2067778.0,4990251.0,2.413339826615817
9617,Syntrophobacteraceae_bacterium,bacteria,48274.0,3671253.0,76.0503169407963
9618,Syntrophobacterales_bacterium,bacteria,73057.0,3480807.0,47.64508534432019
9619,Syntrophobotulus_glycolicus,bacteria,1505166.0,3406739.0,2.263364306661192
9620,Syntrophomonas_wolfei,bacteria,1247952.0,2936195.0,2.3528108452889214
9621,Syntrophomonas_zehnderi,bacteria,237541.0,2944717.0,12.39666836461916
9622,Syntrophorhabdaceae_bacterium,bacteria,129351.0,5018417.0,38.796893723280064
9623,Syntrophorhabdus_aromaticivorans,bacteria,61409.0,3136287.0,51.07210669445847
9624,Syntrophorhabdus_sp,bacteria,83887.5,3464691.1666666665,41.30163810659117
9625,Syntrophotalea_acetylenica,bacteria,1397299.0,3176363.0,2.2732163982082576
9626,Syntrophotalea_acetylenivorans,bacteria,1399959.0,3218469.0,2.298973755659987
9627,Syntrophotalea_carbinolica,bacteria,1593880.0,3665893.0,2.2999805506060684
9628,Syntrophothermus_lipocalidus,bacteria,1051725.0,2405559.0,2.287250944876275
9629,Syntrophus_aciditrophicus,bacteria,1373406.0,3179300.0,2.3149017843230624
9630,Syntrophus_gentianae,bacteria,229319.0,3716692.0,16.207518783877482
9631,Syntrophus_sp,bacteria,108659.5,3256801.0,29.972538066160805
9632,Tabrizicola_alkalilacus,bacteria,606677.0,4610061.0,7.598872217011689
9633,Tabrizicola_piscis,bacteria,1946038.0,4387422.0,2.254540764363286
9634,Tabrizicola_sp,bacteria,871363.0,4663447.0,5.351899265862792
9635,Taeniopygia_guttata,ensembl,28121815.0,1057995280.0,37.62187042337061
9636,Tahibacter_aquaticus,bacteria,634292.0,7269264.0,11.46043777944543
9637,Taibaiella_chishuiensis,bacteria,1065337.0,5841105.0,5.482870678480143
9638,Taibaiella_soli,bacteria,429897.0,5387132.0,12.531215616764015
9639,Taibaiella_sp,bacteria,702716.0,3610818.0,5.138374535374177
9640,Takifugu_rubripes,ensembl,14974353.0,384110215.0,25.651206098854487
9641,Tamaricihabitans_halophyticus,bacteria,947686.0,6397398.0,6.7505460669462245
9642,Tamilnaduibacter_salinus,bacteria,328620.5,3446464.5,10.487673471375036
9643,Tamlana_carrageenivorans,bacteria,1824361.0,4116543.0,2.2564300596208753
9644,Tamlana_fucoidanivorans,bacteria,354125.0,4022701.0,11.359551006000705
9645,Tamlana_nanhaiensis,bacteria,648343.0,4020819.0,6.201684910610587
9646,Tamlana_sedimentorum,bacteria,543831.0,3961353.0,7.284161807620382
9647,Tamlana_sp,bacteria,572301.0,3652073.0,6.381384970496295
9648,Tangfeifania_diversioriginum,bacteria,270163.0,4779684.0,17.691852696335175
9649,Tannerella_forsythia,bacteria,632242.1666666666,3355276.0,5.306947522481496
9650,Tannerella_serpentiformis,bacteria,1251139.0,3013600.0,2.408685206040256
9651,Tannerella_sp,bacteria,189075.2,3362272.3,17.782725074467724
9652,Tanticharoenia_sakaeratensis,bacteria,281426.0,3506749.0,12.460643295217926
9653,Tardiphaga_robiniae,bacteria,804899.0,6360215.0,7.901879614709423
9654,Tardiphaga_sp,bacteria,1269450.0,6430626.4,5.06567915238883
9655,Tateyamaria_omphalii,bacteria,1801352.0,4315457.0,2.3956766917293235
9656,Tateyamaria_sp,bacteria,837500.0,4425579.0,5.284273432835821
9657,Tatlockia_micdadei,bacteria,1482499.5,3293397.0,2.2215164322146483
9658,Tatumella_citrea,bacteria,1962273.0,4491252.0,2.2888007937733437
9659,Tatumella_morbirosei,bacteria,1234849.0,4413398.0,3.574038607149538
9660,Tatumella_ptyseos,bacteria,900716.0,3560317.5,3.952763690219781
9661,Tatumella_sp,bacteria,235628.0,3343189.0,14.188419882187176
9662,Tautonia_sociabilis,bacteria,245955.0,6760005.0,27.484722815149112
9663,Taylorella_asinigenitalis,bacteria,771173.0,1638559.0,2.1247618887072033
9664,Taylorella_equigenitalis,bacteria,795484.0,1695860.0,2.1318593460082162
9665,Telmatospirillum_siberiense,bacteria,384366.0,6202994.0,16.138248440288685
9666,Tenacibaculum_caenipelagi,bacteria,637765.0,3266771.0,5.122217431185468
9667,Tenacibaculum_dicentrarchi,bacteria,798085.3333333334,2795290.0,3.5024951383644853
9668,Tenacibaculum_discolor,bacteria,553538.0,3376020.0,6.098985074195448
9669,Tenacibaculum_finnmarkense,bacteria,266910.0,2939147.0,11.011753025364355
9670,Tenacibaculum_gallaicum,bacteria,664413.0,3423857.0,5.153205912587502
9671,Tenacibaculum_holothuriorum,bacteria,504036.0,3147654.0,6.244899173868533
9672,Tenacibaculum_jejuense,bacteria,2112320.0,4614879.0,2.184744262232995
9673,Tenacibaculum_litoreum,bacteria,615941.0,3376594.0,5.4820088287676905
9674,Tenacibaculum_lutimaris,bacteria,599405.0,2869467.0,4.787192299029871
9675,Tenacibaculum_maritimum,bacteria,1531181.0,3435971.0,2.2440005459837864
9676,Tenacibaculum_mesophilum,bacteria,951772.0,3286619.0,3.4531578991607232
9677,Tenacibaculum_piscium,bacteria,379185.0,2452854.0,6.4687527196487205
9678,Tenacibaculum_singaporense,bacteria,1611404.0,3511804.0,2.1793442240431324
9679,Tenacibaculum_skagerrakense,bacteria,598780.0,3712900.0,6.200774908981596
9680,Tenacibaculum_soleae,bacteria,890463.0,3006997.0,3.3768915721371915
9681,Tenacibaculum_sp,bacteria,1212243.0,4285431.714285715,3.5351259725036273
9682,Tenacibaculum_todarodis,bacteria,1390647.0,3019213.0,2.1710851136197755
9683,Tengunoibacter_tsumagoiensis,bacteria,2815784.0,7699857.0,2.734533969935194
9684,Tenuibacillus_multivorans,bacteria,433320.0,2950395.0,6.808813348103018
9685,Tepidamorphus_gemmatus,bacteria,500999.0,3781903.0,7.548723650147006
9686,Tepidanaerobacter_acetatoxydans,bacteria,1210000.0,2761252.0,2.282026446280992
9687,Tepidanaerobacter_syntrophicus,bacteria,493950.0,2427925.0,4.915325437797348
9688,Tepidibacillus_fermentans,bacteria,245007.0,2424111.0,9.894047925161322
9689,Tepidibacter_formicigenes,bacteria,102179.0,2639825.0,25.835298838313157
9690,Tepidibacter_thalassicus,bacteria,278366.0,2234370.0,8.02673458683891
9691,Tepidicaulis_marinus,bacteria,329343.0,3475736.0,10.553544480981834
9692,Tepidicella_xavieri,bacteria,285156.0,2790625.0,9.7863099496416
9693,Tepidimicrobium_xylanilyticum,bacteria,351654.0,3002518.0,8.538273416483248
9694,Tepidimonas_fonticaldi,bacteria,610697.0,2741283.0,4.488777577096334
9695,Tepidimonas_ignava,bacteria,267149.0,2707895.0,10.136272267536095
9696,Tepidiphilus_thermophilus,bacteria,307537.0,2259819.0,7.348120713930356
9697,Terasakiispira_papahanaumokuakeensis,bacteria,1754747.0,4048029.0,2.3069017926800846
9698,Teredinibacter_turnerae,bacteria,2272075.0,5193164.0,2.2856481410164715
9699,Terrabacter_sp,bacteria,902031.25,4882778.25,5.4130921184825915
9700,Terracoccus_luteus,bacteria,1832841.0,4023595.0,2.1952777136696526
9701,Terrapene_carolina,ensembl,14563677.0,2571267249.0,176.55343832467582
9702,Terribacillus_aidingensis,bacteria,869825.0,3389510.0,3.896772339263645
9703,Terribacillus_goriensis,bacteria,1579673.0,3577082.0,2.264444603408427
9704,Terribacillus_halophilus,bacteria,555268.0,3654407.0,6.581339101118739
9705,Terribacillus_saccharophilus,bacteria,580076.0,3604336.0,6.213558223405209
9706,Terribacillus_sp,bacteria,287791.0,3322447.0,11.544652195516885
9707,Terriglobus_roseus,bacteria,2229735.3333333335,4963031.666666667,2.2258389112250394
9708,Terriglobus_saanensis,bacteria,2307270.0,5095226.0,2.2083353920434106
9709,Terrimicrobium_sacchariphilum,bacteria,1973281.0,4751807.0,2.4080741668317893
9710,Terrisporobacter_glycolicus,bacteria,717276.0,3911478.0,5.453239757080956
9711,Terrisporobacter_othiniensis,bacteria,165493.0,3986874.0,24.0908920618999
9712,Tersicoccus_phoenicis,bacteria,222081.0,3209563.0,14.452217884465577
9713,Tersicoccus_sp,bacteria,648551.0,3479503.0,5.36504145394888
9714,Tessaracoccus_antarcticus,bacteria,1054976.0,3649759.0,3.459565904816792
9715,Tessaracoccus_aquimaris,bacteria,1766035.0,3934699.0,2.2279847228395813
9716,Tessaracoccus_bendigoensis,bacteria,119090.0,4131430.0,34.69166176841045
9717,Tessaracoccus_flavescens,bacteria,1619250.0,3650768.0,2.254604292110545
9718,Tessaracoccus_flavus,bacteria,986878.5,3207442.0,3.2500880300867836
9719,Tessaracoccus_lapidicaptus,bacteria,361264.0,3088030.0,8.547848664688427
9720,Tessaracoccus_oleiagri,bacteria,789534.0,3156218.0,3.997570718930407
9721,Tessaracoccus_sp,bacteria,392875.5,2972782.5,7.566729154655865
9722,Testudinibacter_aquarius,bacteria,222602.5,2703418.0,12.144598555721522
9723,Tetragenococcus_halophilus,bacteria,567415.3333333334,2550816.6666666665,4.4955018252356
9724,Tetragenococcus_koreensis,bacteria,1167227.0,2732026.0,2.3406124087259803
9725,Tetragenococcus_muriaticus,bacteria,57322.5,2089152.5,36.445592917266346
9726,Tetragenococcus_osmophilus,bacteria,1022374.0,2384293.0,2.332114275206529
9727,Tetrahymena_thermophila,protists,1793854.0,103014375.0,57.4262872006306
9728,Tetraodon_nigroviridis,ensembl,11839604.0,358618246.0,30.2897162776728
9729,Tetrasphaera_australiensis,bacteria,1813811.0,4264973.0,2.3513877686263895
9730,Tetrasphaera_japonica,bacteria,2176232.0,5162321.0,2.372137253748681
9731,Tetrasphaera_jenkinsii,bacteria,1701048.0,3809986.0,2.2397874721936124
9732,Tetrasphaera_sp,bacteria,933504.0,3470999.0,3.7182475918689155
9733,Tetzosporium_hominis,bacteria,343142.0,2780751.0,8.103790850435097
9734,Thalassiosira_pseudonana,protists,2481901.0,32437365.0,13.06956441856464
9735,Thalassobacillus_cyri,bacteria,392284.0,4300830.0,10.963562113162913
9736,Thalassobacter_sp,bacteria,650541.0,3531868.0,5.429124374943316
9737,Thalassobacter_stenotrophicus,bacteria,554028.0,3592055.0,6.483526103373837
9738,Thalassobaculum_litoreum,bacteria,525465.0,5363368.0,10.206898651670425
9739,Thalassobium_sp,bacteria,1135215.0,3819353.5,3.364431847711667
9740,Thalassobius_autumnalis,bacteria,352996.0,4426121.0,12.538728484175458
9741,Thalassobius_gelatinovorus,bacteria,562101.0,3902797.0,6.943230842855644
9742,Thalassobius_mediterraneus,bacteria,544519.0,3431657.0,6.302180456512996
9743,Thalassobius_taeanensis,bacteria,462481.0,4019514.0,8.691198124895942
9744,Thalassococcus_halodurans,bacteria,861093.0,3971912.0,4.612639981976395
9745,Thalassococcus_profundi,bacteria,491305.0,4785947.0,9.741295122174616
9746,Thalassococcus_sp,bacteria,2219794.0,5001896.0,2.253315397735105
9747,Thalassolituus_oleivorans,bacteria,1752660.6666666667,3864693.3333333335,2.205043684059778
9748,Thalassolituus_sp,bacteria,179384.0,5674715.0,31.634454577888775
9749,Thalassomonas_actiniarum,bacteria,370903.0,7420857.0,20.007541055208506
9750,Thalassomonas_viridans,bacteria,187195.0,7710243.0,41.188295627554155
9751,Thalassorhabdomicrobium_marinisediminis,bacteria,442935.0,3436448.0,7.758357321051622
